Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Sudan,SDN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.62710944,50.57402824,50.5255113,50.45525491,50.3447002,50.24518338,50.17222471,50.0975703,50.02510762,49.95095335,49.87979843,49.795829,49.7174776,49.52094227,49.39243662,49.51272139,49.65386249,49.80477562,50.0879213,50.39954965,50.70342147,50.9599958,51.14210147,51.27294961,51.30879254,51.32007157,51.32088849,51.3017375,51.24167798,51.12986955,51.00206364,50.87419488,50.75292921,50.67895492,50.67411869,50.72311819,50.77248296,50.84789443,50.97448887,51.10380661,51.24216998,51.39030297,51.53072695,51.63421838,51.74299777,51.88382668,52.04310175,52.23401216,52.4597661,52.6971932,52.80040962,52.7913849,52.85849988,53.01629259,53.34084918,53.76697855,54.15948495,54.67180182,55.14677781,55.40212033,55.57613995,55.76737966,55.96307666,56.13890776,56.22693529
Senegal,SEN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.0106495,52.94884871,52.93605246,52.92550503,52.91495028,52.92749886,52.96285674,53.00848215,53.05694772,53.09798318,53.12360099,53.12869959,53.10682686,53.05306529,52.94836181,52.76140489,52.48382166,52.106921,51.67872899,51.27290186,50.90713794,50.58856604,50.32192018,50.1048936,49.93835166,49.84392035,49.84069942,49.90793304,50.02748429,50.19086052,50.38384705,50.61199144,50.87466999,51.15540648,51.43713914,51.70656958,51.96052416,52.19585404,52.41734884,52.62643066,52.82497146,53.01746549,53.24518016,53.43470716,53.53954728,53.63414639,53.71348035,53.7671819,53.79294178,53.78771797,53.75881476,53.73109894,53.70780176,53.74014038,53.88442133,54.11202741,54.39683959,54.74548419,55.16173193,55.62997107,56.14146625,56.69461813,57.27630449,57.780014,58.19991093
Singapore,SGP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.94044269,52.7481336,52.79487769,53.0622279,53.48904495,54.01241967,54.61337264,55.30048395,56.08959689,56.99253103,57.9948536,59.06270012,60.1619713,61.27020726,62.39012114,63.51626146,64.61312715,65.67115368,66.72283877,67.75909205,68.86001314,70.04828972,70.96399239,71.46006032,71.70149615,71.74928095,71.84028877,72.15085481,72.47440809,72.75064613,73.00087413,73.14906366,73.22448457,73.30414914,73.45270388,73.75182338,74.1797651,74.60249208,74.8429385,74.88215851,74.9595006,75.08315991,75.10814423,75.16520892,75.37794761,75.71954685,76.23721993,76.99835636,77.7421542,78.20234907,78.52928907,78.77138627,78.81868337,78.72823926,78.54692281,78.31922364,78.03087149,77.61114517,77.1869683,76.81187922,76.2405295,75.57295057,75.30381373,75.11715789,74.65762303
Solomon Islands,SLB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.83256973,50.96213054,51.06052626,51.13109921,51.16111964,51.04013428,50.80006359,50.54735304,50.27661901,50.002754,49.85955295,49.81551348,49.70093705,49.48583714,49.16132803,48.73533272,48.47811345,48.45127636,48.45132843,48.46946985,48.51575787,48.59534669,48.70591693,48.83676016,48.98457878,49.16190338,49.41166796,49.73939498,50.11903041,50.52913017,50.93276208,51.3020921,51.62561576,51.91083636,52.17093441,52.41667284,52.65644551,52.89508914,53.13884759,53.40574517,53.72126075,54.05944893,54.37596002,54.65881947,54.89664167,55.08378003,55.21940384,55.30949875,55.36429568,55.4077944,55.51824875,55.69957229,55.89668178,56.10199262,56.31147594,56.52635612,56.75063427,56.9933999,57.26765299,57.54332573,57.87188146,58.25451765,58.62840016,59.0104068,59.39083103
Sierra Leone,SLE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,57.9546469,57.87664537,57.76837795,57.55601567,57.19981109,56.85867249,56.57750738,56.2959533,56.01799174,55.75986383,55.52439898,55.30600594,55.10359623,54.91361043,54.72841769,54.55487045,54.40404184,54.26865859,54.14372264,54.03206673,53.93140284,53.83714592,53.74890374,53.66127884,53.56980531,53.47978356,53.393827,53.30897732,53.23115223,53.17420242,53.13079865,53.08494496,53.03305086,52.98104137,52.92990471,52.88020685,52.83211604,52.78917925,52.74401535,52.67181769,52.61941515,52.61229879,52.61905794,52.64847025,52.71181736,52.80607629,52.91646354,53.04328618,53.18716021,53.34326401,53.51296878,53.71169851,53.94813527,54.24546565,54.61216177,55.01245798,55.42334399,55.84354286,56.26516054,56.66344542,57.0479041,57.44313927,57.84838633,58.26160994,58.66856977
El Salvador,SLV,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,51.18879611,51.07199751,50.94661136,50.79701414,50.65829124,50.53943377,50.39395034,50.22128041,50.0505994,49.90946418,49.945384,50.13595392,50.35513657,50.6198217,50.91810834,51.24048996,51.5830012,51.95613793,52.36001474,52.77555203,53.11967728,53.3985808,53.68969927,53.99545011,54.32967066,54.64193913,54.93284938,55.21786554,55.37519733,55.415581,55.45218818,55.47865439,55.52045842,55.80102957,56.28582239,56.75760901,57.19265166,57.56896392,57.86830865,58.08699352,58.23815999,58.35428933,58.47878034,58.6267359,58.78251281,58.93756262,59.08624991,59.42493828,59.99895676,60.62927157,61.27739145,61.92018656,62.55418938,63.17731252,63.7658396,64.29176073,64.75641568,65.14963668,65.45692933,65.69880917,65.95693423,66.24171576,66.52131046,66.78928887,67.04526038
San Marino,SMR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,64.89175525,65.01566604,65.25567743,65.6212304,66.07174412,66.36040565,66.24054787,65.92322479,65.53944348,65.20400521,64.9621577,64.84065367,64.81782131,64.90456759,65.04992118,65.18166544,65.40464167,65.84988135,66.30995696,66.7565666,67.32684735,67.99752753,68.59060098,69.03299818,69.31441869,69.4291877,69.57943099,69.67886976,69.88289373,70.13194549,70.24707135,70.28679483,70.34757197,70.42742726,70.43467752,70.25995707,70.04101014,69.93469119,69.79904306,69.6895255,69.55110265,69.34384556,69.12933559,68.88860955,68.68717312,68.50357874,68.30439665,68.08855384,67.8618925,67.66201396,67.46616161,67.31636047,67.14923879,66.90660321,66.70175387,66.59095602,66.5881182,66.65163768,66.66956282,66.66955242,66.65228583,66.39381011,65.93575829,65.62217446,65.33307525
Somalia,SOM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.42658095,52.14799594,51.92536265,51.73987843,51.61273248,51.63619035,51.75252306,51.85527033,51.94470577,52.02111883,52.08466828,52.13571129,52.1745311,52.20079039,52.24117392,52.29218876,52.32519174,52.31549072,52.24586011,52.14761879,52.03536263,51.89535119,51.73257047,51.56392022,51.38518375,51.19871925,51.00399833,50.79907425,50.54157637,50.22876203,49.92895124,50.06512191,50.66339939,50.87003485,50.70318316,50.55558629,50.42938466,50.32285666,50.22569048,50.13096058,50.04179341,49.95318255,49.85470776,49.73827743,49.56953109,49.287985,48.91178321,48.63890801,48.61879585,48.730533,48.88213202,49.3125624,49.74070031,49.86279871,49.93375684,49.98603422,50.02903739,50.12419193,50.24958281,50.34416505,50.43018095,50.51246042,50.63673832,50.75672103,50.8151837
Serbia,SRB,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,66.20734983,66.2009895,66.24043395,66.35749323,66.53611909,66.75861012,67.01818037,67.31566455,67.65477725,68.00760523,68.32304026,68.52660889,68.60616034,68.62422416,68.61696842,68.59930052,68.57717663,68.56997737,68.6122716,68.73031642,68.94417594,69.22478076,69.5327842,69.8185418,69.98334995,70.00104548,69.92815342,69.80770754,69.66351703,69.52231961,69.39066954,69.21998376,68.99531331,68.75781835,68.52285813,68.29417363,68.07375237,67.87486363,67.71367263,67.59899488,67.53110345,67.49832428,67.46764332,67.43828215,67.44059913,67.47805086,67.55886241,67.68145724,67.84166517,68.00745689,68.16300515,68.24421678,68.0988769,67.74366273,67.29026895,66.77481621,66.28129366,65.79626385,65.24582056,64.68229772,64.16813312,63.80367438,63.56771143,63.31135013,63.00293073
Sub-Saharan Africa (excluding high income),SSA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.84233099,53.72394412,53.59215874,53.43365792,53.26586017,53.11553351,52.97659146,52.84470871,52.72204903,52.60179337,52.48109167,52.35753637,52.23075679,52.11059599,52.00683074,51.91335322,51.81250271,51.71556331,51.64173141,51.56998005,51.51171624,51.4686511,51.43377348,51.41116524,51.38735645,51.3758651,51.3804778,51.40146121,51.4479147,51.51253899,51.59201623,51.67476374,51.74079633,51.84487022,51.98788544,52.07983732,52.08428236,52.11768917,52.27102019,52.45218042,52.60497982,52.73662324,52.84893246,52.94590746,53.02789486,53.08654424,53.12343019,53.15266949,53.19477442,53.24474993,53.29903162,53.36929181,53.43821181,53.51420422,53.60234031,53.71725997,53.85447382,54.02900612,54.25237651,54.49101426,54.75727106,55.04187745,55.32647297,55.62129452,55.91992948
South Sudan,SSD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.55358395,54.57057826,54.5544303,54.47131703,54.29582409,54.08398867,53.88748628,53.70030583,53.52475631,53.359973,53.20423368,53.0541821,52.91031257,52.77647097,52.6507557,52.52553746,52.39416509,52.25243583,52.09695865,51.93634321,51.76631047,51.58815337,51.41990914,51.25440463,51.08767233,50.94281567,50.83670469,50.68273982,51.46490991,52.32532223,52.23115636,52.18919932,52.08321728,51.9106881,51.81560164,51.73993709,51.58727255,51.51707559,51.74833754,52.01540605,52.08470115,52.03632336,51.82202934,51.61494578,51.748967,52.16907639,52.65739417,53.18226263,53.67848702,54.0816002,54.68100684,55.28208342,55.5263038,55.57254521,54.97728653,54.38291744,53.73588818,52.42975943,52.52891516,53.81267254,54.88037211,55.60384068,56.31010389,57.23607452,58.09085405
Sub-Saharan Africa,SSF,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.94592061,53.84650197,53.73343842,53.58915597,53.42772664,53.2684889,53.11169537,52.96052613,52.8153521,52.67361848,52.53162239,52.38427131,52.23454265,52.09747438,51.98535435,51.88733142,51.77883697,51.67471838,51.5957291,51.52047753,51.45874363,51.41087066,51.3741043,51.36195974,51.35892763,51.36343097,51.37739292,51.39647028,51.4314456,51.48156392,51.54371532,51.61954521,51.67681286,51.75606761,51.86997361,51.93857833,51.92631538,51.93454142,52.04843154,52.19059425,52.31266787,52.42311014,52.52511566,52.61954862,52.7041934,52.77095793,52.82303894,52.8755205,52.94606704,53.02969333,53.1234066,53.23611066,53.35145347,53.47522608,53.6105073,53.76912212,53.9464351,54.15477222,54.40132933,54.65606182,54.93397315,55.22658315,55.51607929,55.81093167,56.10450773
Small states,SST,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.38275166,55.24510263,55.12624759,55.04208228,55.0183133,55.00704887,55.00350328,55.03766049,55.1033216,55.2181607,55.40660349,55.63111937,55.86874936,56.15441534,56.45358949,56.75793153,57.08198177,57.4151426,57.74126125,58.02088051,58.25565297,58.46751493,58.65093813,58.7897355,58.8974226,58.98247301,59.03890943,59.08238852,59.13452535,59.18091788,59.22352296,59.30334262,59.41613857,59.5236585,59.61157945,59.77450473,60.04163801,60.37261657,60.76221772,61.24997389,61.71230908,62.05951708,62.38787933,62.71415621,63.05151992,63.34013816,63.6340211,63.93152136,64.22166356,64.46575381,64.6753477,64.8536873,64.98106358,65.06535078,65.13257358,65.20077005,65.26133784,65.3339331,65.46819778,65.57439394,65.62934135,65.71965977,65.81756987,65.8864563,65.94705795
Sao Tome and Principe,STP,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,63.49835323,61.98321847,59.59367458,57.51909459,55.72387128,54.15736607,52.79949845,51.62440894,50.58115428,49.64381005,49.24542521,49.3703517,49.52246394,49.64914611,49.76438492,49.87371407,49.99578284,50.14183853,50.30385739,50.47453313,50.64742653,50.82293893,50.9316346,51.00713256,51.14292159,51.09748017,50.90553306,50.79990695,50.74333945,50.72220972,50.72410148,50.67722649,50.60611974,50.60436739,50.6838943,50.8473257,51.09227377,51.42868454,51.8713899,52.39992418,52.96923659,53.34141759,53.5240109,53.69894808,53.83532545,53.94844701,54.03681522,54.08295251,54.10747268,54.15215332,54.25187842,54.4006313,54.44496645,54.39909913,54.41257935,54.50819058,54.6984734,54.97160223,55.30694096,55.7042907,56.22543801,56.81561175,57.36483949,57.85231178,58.27143564
Suriname,SUR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.45696012,50.10493401,49.41513568,48.53552119,47.95051134,47.53180073,47.16777145,46.89534521,46.77087328,46.82200185,47.04777015,47.44585795,48.15500267,49.06139259,49.90252149,50.70340261,51.49437661,52.28772173,53.07036398,53.80890461,54.74043428,55.80550181,56.68468086,57.37657955,57.91974484,58.35951955,58.70975964,58.98017311,59.18113404,59.3262628,59.45162639,59.57608557,59.68397194,59.76351609,59.82468186,60.05602815,60.49609188,61.00721431,61.56277089,62.09846943,62.55226658,62.90073465,63.14621948,63.29785186,63.39422443,63.47170538,63.52350585,63.56136162,63.61933232,63.71281974,63.85339402,64.05117313,64.29786379,64.58296721,64.8871254,65.18782656,65.46872262,65.7094421,65.901128,66.06423581,66.18333819,66.29303313,66.38934534,66.43215146,66.46152221
Slovak Republic,SVK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,61.65179435,61.44588662,61.41621752,61.50932724,61.55835646,61.66119613,61.91779705,62.26239286,62.63712263,63.00110255,63.32846208,63.67213488,63.96137484,64.0817249,64.01611079,63.89605934,63.80732877,63.66473449,63.5159861,63.40136657,63.4428885,63.68000852,63.94162881,64.18460593,64.24355731,64.14056546,64.0310875,63.95904247,63.99653019,64.18126598,64.49285407,64.82131835,65.16855192,65.55388671,65.99025945,66.46004077,66.91623021,67.37551328,67.87439002,68.41368259,68.97954814,69.56648995,70.12090234,70.62111389,71.04769618,71.39749419,71.71009733,71.96832285,72.14971295,72.17940891,72.0906327,71.94754422,71.70453282,71.37027124,70.97687716,70.5178406,69.93130418,69.25513096,68.58616351,67.94660539,67.3811946,66.90896106,66.46102511,66.04198998,65.70139844
Slovenia,SVN,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.22668114,65.09047088,65.0814932,65.13185789,65.21236395,65.32421466,65.43144956,65.54706801,65.73622443,65.94187598,66.11232162,66.17999202,66.12333215,66.00859086,65.87120805,65.75191544,65.68563262,65.64688134,65.61242653,65.59966403,65.75452598,66.09816449,66.49184687,66.94727883,67.34223933,67.56215582,67.92586453,68.25875286,68.32855409,68.40187355,68.54382893,68.75221652,68.96212833,69.133903,69.3341974,69.45060472,69.5575986,69.734466,69.83482104,69.98554912,70.14363685,70.21268255,70.29594468,70.41445628,70.45659867,70.40014502,70.31312247,70.19254949,69.92751664,69.65176989,69.4944322,69.22797398,68.78805116,68.28436403,67.74813745,67.15798999,66.57067886,65.98542482,65.45251332,65.04086152,64.74036224,64.40678327,64.0225309,63.73782333,63.51273059
Sweden,SWE,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,65.82132383,66.10075787,66.32703012,66.46538093,66.48171936,66.38839417,66.20839481,65.96745692,65.7693417,65.63072857,65.48581054,65.28195125,65.01072648,64.72885934,64.44969567,64.19584356,64.01754988,63.90473328,63.87353083,63.95905084,64.11648754,64.29823935,64.47554366,64.61064044,64.67669563,64.60234363,64.47510231,64.42931997,64.40443358,64.37175255,64.28548936,64.12653234,63.95549458,63.80446238,63.70639474,63.68697785,63.7340189,63.82093362,63.94484063,64.11035771,64.30436827,64.51148415,64.71598215,64.91370531,65.09425901,65.31221918,65.54538163,65.66840009,65.6280925,65.43560203,65.1182387,64.69991456,64.23508768,63.75808542,63.31721865,62.95797895,62.70091139,62.52197348,62.37684703,62.27265939,62.20411445,62.15309878,62.16931313,62.21379172,62.2674519
Eswatini,SWZ,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.20299012,49.90800082,49.64530372,49.40474742,49.29705233,49.35332979,49.43651164,49.57857666,49.75110135,49.8476881,49.87664758,49.84746763,49.76958377,49.6542028,49.50977459,49.34037199,49.15044045,48.94202538,48.7328665,48.53551375,48.33598567,48.12879524,47.93813867,47.80516786,47.72434662,47.70191278,47.79565883,48.02087691,48.64534545,49.34005729,49.85411412,50.43044431,50.98588534,51.27957513,50.60020335,50.1476402,50.73100087,51.45440006,52.31939313,53.20591551,54.01351144,54.69783253,55.26180539,55.70549358,56.05150591,56.32167663,56.53865235,56.85322796,57.32618821,57.81821258,58.24427653,58.59696457,58.88482009,59.15503677,59.46823855,59.82184304,60.14875936,60.44459717,60.75657257,61.08681944,61.4389935,61.79210314,62.03439694,62.18413401,62.38578911
Sint Maarten (Dutch part),SXM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,50.94860932,51.70904193,52.72671569,53.79464286,54.62077757,55.35318155,56.17495712,56.78927128,57.2857013,57.70847344,57.92797007,58.06475029,58.424226,59.16756142,60.04710038,60.86215429,61.53054398,61.99044816,62.24124655,62.37311268,62.44963739,62.89655691,64.0707904,65.63875287,67.19226857,68.58379555,69.75944196,70.67094064,71.32798226,71.71653483,71.8470475,71.78945266,71.60370634,71.40403741,71.25199737,71.13181418,71.04359522,70.99686341,71.01593306,71.0409504,71.03514387,71.13356766,71.42326513,71.7671657,72.08898706,72.34344537,72.43936661,72.43866364,72.43173933,72.46275119,72.52067644,72.63693933,72.78321079,72.84403414,72.80722087,72.68057057,72.42673011,72.11544626,71.80701048,71.49648999,71.23574956,71.05794905,70.98496624,70.99230391,70.92190401
Seychelles,SYC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.37589637,54.97693188,54.4992566,53.95116658,53.35596097,52.73047441,52.11149417,51.53204717,51.0364367,50.67490557,50.46357738,50.5390872,50.9492169,51.49698545,52.08865156,52.71205129,53.3374241,54.03952951,54.88678418,55.7527857,56.51104353,57.15651349,57.71280331,58.18680515,58.56578319,58.85208923,59.06652779,59.28859296,59.64229579,60.12924403,60.65447468,61.14493461,61.58271288,61.99596906,62.34152845,62.63959911,62.96556882,63.33670222,63.81492149,64.38473074,64.96615377,65.53297362,66.07556751,66.60845187,67.1370476,67.66518047,68.20510551,68.73988717,69.2817202,69.82206178,70.2935633,70.67426616,70.97837116,71.20062688,71.38106818,71.5689246,71.73491409,71.84293739,71.89673157,71.89812198,71.83288858,71.65972152,71.5421538,71.52922419,71.50979347
Syrian Arab Republic,SYR,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.68824222,49.43524152,49.24912388,49.17881282,49.05359799,48.8432583,48.67336186,48.53936774,48.43636407,48.36182933,48.3132958,48.30904197,48.33489073,48.34452286,48.33706739,48.3099538,48.28197846,48.27854295,48.29801025,48.33568164,48.38172905,48.46249358,48.62079553,48.81610797,49.01292829,49.21991048,49.42347858,49.63562402,49.87742169,50.16032847,50.48944061,50.86075064,51.28474908,51.73705926,52.17931838,52.60000803,53.00682586,53.4202711,53.86279423,54.33676105,54.83117509,55.34602784,55.87450066,56.40369684,56.95443899,57.51451399,58.52461594,59.90216349,60.37169996,60.27920501,60.42457484,60.44733046,59.90910274,58.2414342,56.25020871,55.27529036,55.51710397,56.29432196,57.59816262,59.40036507,60.86395265,62.02411368,63.39864499,64.97763495,66.0948525
Turks and Caicos Islands,TCA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,49.27225645,49.39962643,49.53420282,49.69010094,49.79231109,49.69954047,49.42955691,49.05877154,48.61209335,48.04068996,47.57786994,47.98401112,48.85038039,49.51145414,50.08767735,50.54154417,51.01351351,51.58799534,52.05759864,52.53900903,53.54002776,55.04552352,56.65039474,58.13258207,59.51139171,60.85700782,62.00774531,62.88664769,63.63045798,64.36612168,64.99679144,65.51261734,66.06268553,66.63491482,67.08962248,67.38863236,67.64136881,67.84067468,68.02033406,68.18308369,68.3200299,68.49794396,68.86197019,69.35450466,69.77380119,70.10317874,70.30469481,70.3724852,70.40014584,70.51436767,70.72699149,71.11132724,71.66402092,72.19564378,72.59771755,72.9176342,73.13715255,73.24397119,73.29066256,73.29464503,73.24689369,73.14641882,73.02361088,72.88302524,72.67726096
Chad,TCD,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.02478411,54.79085196,54.53593307,54.26849202,54.08428897,53.9985161,53.90903872,53.78960457,53.6522656,53.49491326,53.31510735,53.11695258,52.8649828,52.57659577,52.28396537,51.9579894,51.58576919,51.18483254,50.79671467,50.538822,49.59091032,48.71731322,49.67233184,50.49428314,49.8032316,49.08022409,49.18887945,49.45228379,49.60223372,49.66905721,49.43877758,49.53339092,49.76998778,49.18803267,48.62726194,48.93147389,49.09141,48.7727965,48.57374629,48.5162182,48.4080766,48.23015328,48.15853768,48.36182825,48.74286747,48.92629969,48.92543486,48.90300962,48.96282951,49.02635657,49.00779082,49.06677359,49.15938978,49.28532845,49.41903504,49.41393213,49.43572314,49.55369919,49.70520744,49.82945089,49.98636549,50.27054639,50.54078593,51.18805186,51.83483543
East Asia & Pacific (IDA & IBRD countries),TEA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.53475699,55.77705606,55.71214947,55.19285312,54.71159255,54.49127717,54.40782614,54.54078979,54.68783334,54.73796992,54.85368322,54.95575816,55.15866583,55.35893121,55.3600108,55.3151988,55.30917064,55.6815155,56.63026443,57.62368591,58.45512122,59.21877396,59.83263261,60.53190025,61.34899976,62.08443148,62.70646359,63.17387745,63.56755276,63.85741193,63.97889442,64.09827816,64.27547764,64.43887585,64.64069611,64.89609172,65.2128193,65.62678912,66.02781421,66.40072068,66.82189644,67.30881903,67.88606873,68.47077771,69.04953378,69.65432205,70.11558411,70.38190193,70.57243352,70.70314439,70.78119563,70.79954219,70.72648383,70.58066852,70.38307808,70.15313578,69.88775118,69.53681718,69.203403,68.93861661,68.73508349,68.6518216,68.61693351,68.65038087,68.83755678
Europe & Central Asia (IDA & IBRD countries),TEC,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,62.00482024,61.55296857,61.40743975,61.38218771,61.5187371,61.73340034,61.95283311,62.18985132,62.38563488,62.61857068,62.93655955,63.23378445,63.47014932,63.71194926,63.92913363,64.1132481,64.26243642,64.34347469,64.4041132,64.37825725,64.32729095,64.41372909,64.57046471,64.66459872,64.6817235,64.6995543,64.71223161,64.69628686,64.64812884,64.58118052,64.52708872,64.48625256,64.45311768,64.45450979,64.51320495,64.66977577,64.90996636,65.22577991,65.70030138,66.28239874,66.8258586,67.31102503,67.71059156,68.003051,68.23508813,68.45944747,68.68277885,68.91066969,69.18167503,69.45014064,69.64726795,69.6802699,69.51660249,69.2731484,68.93466259,68.51354758,68.08422505,67.65767497,67.26928891,66.86740117,66.4787611,66.18775249,65.94074557,65.70802047,65.52764519
Togo,TGO,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.44233792,52.38888788,52.35604179,52.3092124,52.22903112,52.16793229,52.13639418,52.09327668,52.04346836,51.97562008,51.88701666,51.7831289,51.66925961,51.54770865,51.42094559,51.29454901,51.17161281,51.06239344,50.9785696,50.92083959,50.88879482,50.88202374,50.89640846,50.93215766,50.99671841,51.09137609,51.2107971,51.34999686,51.50982481,51.69394895,51.89853807,52.12009397,52.3534486,52.5992147,52.86061995,53.1134829,53.37630465,53.68437872,54.02143116,54.32780716,54.58137311,54.77476332,54.92466804,55.06407274,55.21355364,55.34131239,55.49257125,55.62354808,55.69729488,55.72221377,55.67889921,55.62815677,55.59809575,55.60216525,55.64054255,55.69643238,55.76322021,55.84935572,55.95517279,56.07424518,56.22467875,56.42223408,56.66762581,56.95369498,57.26074252
Thailand,THA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,52.92226796,52.62896919,52.36290178,52.10635852,51.90553907,51.82031726,51.8111987,51.84989461,51.94465282,52.1071227,52.35522443,52.6693063,53.03559047,53.46227827,53.94229351,54.47326832,55.05383695,55.71030064,56.44712332,57.22496342,58.02137026,58.83124788,59.67134943,60.55760667,61.45932477,62.33296189,63.16040225,63.95645049,64.72566668,65.42710874,66.09483549,66.71318361,67.22289843,67.63171292,67.96796182,68.27442005,68.56429676,68.83110579,69.06000549,69.26764132,69.50091985,69.74510504,69.95020254,70.11298369,70.24549973,70.37478798,70.53506606,70.72805427,70.92587802,71.10442171,71.28140249,71.46819938,71.62119263,71.68766471,71.65555911,71.56832318,71.48400339,71.3970271,71.27515698,71.11981385,70.93488091,70.7171396,70.47024974,70.19206461,69.88776345
Tajikistan,TJK,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,55.52892895,54.31460518,53.24955161,52.35236751,51.66550856,51.29241981,51.11293955,51.02494998,51.01481636,51.06465198,51.13862841,51.22849133,51.35606381,51.53660906,51.75741544,52.00363628,52.26514911,52.52768414,52.77482494,52.95263002,53.05409128,53.13059896,53.20777811,53.27308338,53.29864157,53.36523343,53.44612762,53.43111917,53.32599477,53.08406218,52.77049319,52.51505765,52.20019825,51.79471383,51.53159423,51.44219604,51.58075322,52.00137496,52.59363995,53.32641257,54.10841872,54.88600093,55.67488953,56.4297466,57.11793594,57.77136532,58.39067191,58.90694633,59.31823314,59.68111794,59.99812732,60.1881419,60.33499275,60.52714321,60.68029133,60.7331753,60.74165505,60.73644946,60.65109092,60.49359463,60.29545884,60.10412858,59.93698134,59.84371112,59.88692681
Turkmenistan,TKM,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,54.66360077,53.54310088,52.51786017,51.62821903,51.0101898,50.6613418,50.400028,50.17928104,50.06344005,50.09186433,50.23560586,50.48695819,50.84640244,51.29092321,51.76721892,52.24228068,52.7146049,53.17852084,53.63037181,54.07328432,54.49175077,54.86817669,55.1994393,55.46334613,55.62583315,55.66064215,55.59629531,55.47494946,55.34857717,55.26452921,55.22195885,55.21561993,55.20063245,55.25014523,55.38425307,55.56741638,55.8983273,56.41063659,57.08202675,57.8643729,58.68922248,59.5112257,60.30610351,61.05673564,61.79104547,62.52594632,63.25265725,63.98106538,64.69171636,65.35140561,65.92491566,66.37077659,66.67112274,66.82136958,66.82883744,66.71878947,66.50592347,66.20299087,65.82612428,65.40192237,64.97496659,64.58566561,64.26552514,64.05716227,63.96289225
Latin America & the Caribbean (IDA & IBRD countries),TLA,Population ages 15-64 (% of total population),SP.POP.1564.TO.ZS,53.46976901,53.30773039,53.1775891,53.08925213,53.0534289,53.0592933,53.09692875,53.17258923,53.2825339,53.42111422,53.58510843,53.76710415,53.96567715,54.18261724,54.41768319,54.66655561,54.92030444,55.18100332,55.44982131,55.72327274,55.99786413,56.28453648,56.57335781,56.84818568,57.11698717,57.38169664,57.64239615,57.90580453,58.1750164,58.44844707,58.74503971,59.06084096,59.38338461,59.70838255,60.03303828,60.36506983,60.70707177,61.05828379,61.41562735,61.77467914,62.13045955,62.48451743,62.83770916,63.1903313,63.54160269,63.88658289,64.22604854,64.55990316,64.88654737,65.20007052,65.49834825,65.77376178,66.02093711,66.24743155,66.4464728,66.61949815,66.78280781,66.92926835,67.04349653,67.13913248,67.25885597,67.39925237,67.516739,67.60008077,67.6622826
